S1_T	S1_AX	S1_AY	S1_AZ	S1_GX	S1_GY	S1_GZ	S1_MX	S1_MY	S1_MZ	S2_T	S2_AX	S2_AY	S2_AZ	S2_GX	S2_GY	S2_GZ	S2_MX	S2_MY	S2_MZ	S3_T	S3_AX	S3_AY	S3_AZ	S3_GX	S3_GY	S3_GZ	S3_MX	S3_MY	S3_MZ
0.0	0.2822892366885919	3.00051300085957	1.0268499202173993	1.106531891628654	2.1025311956209554	-2.242628526506019	1.1033691064038018E-5	9.76819929175881E-5	3.7196800452584004E-5	0.0	0.08195482163242035	-2.0753462344377804	1.4045155930959927	0.4106139900480932	1.3847913948836739	0.24835499239142622	0.008946770949131494	-0.2630139148472741	-0.01942072855016666	0.0	0.6386517330252864	-2.0521992913603206	-1.168057407121906	0.5633721090947139	-1.3612008078116813	0.4873146341845482	0.0215657688112588	-0.0061702861615118365	-0.15838488927287483
9.765625	0.28228923675642636	3.0005130079355182	1.026849913433956	1.1065310475575418	2.1025309689996923	-2.242628577373178	1.1033691064038018E-5	9.76819929175881E-5	3.7196800452584004E-5	9.765625	0.08195482161711076	-2.075346157874529	1.4045155915650338	0.4106135844345977	1.3847911048812358	0.24835500886390002	0.008946771587250714	-0.26301392120676154	-0.01942073135645456	9.765625	0.6386516950678012	-2.0521991207648815	-1.1680571305135867	0.5633708279148157	-1.3612008207727315	0.4873144670797929	0.0215657688112588	-0.0061702861615118365	-0.15838488927287483
19.53125	0.2822892387827777	3.0005130754433798	1.026849849242395	1.1065244509423333	2.102529238126948	-2.242628888933178	1.1033679652011807E-5	9.768185597327357E-5	3.7196823275939894E-5	19.53125	0.08195479274945162	-2.0753454042186985	1.4045155770692705	0.41061008736942933	1.3847887222959059	0.24835515277645046	0.00894677341779567	-0.2630139725192825	-0.019420750631882668	19.53125	0.6386511774303727	-2.0521977441258987	-1.168054623930438	0.563360774269939	-1.3612008062313363	0.48731310294338354	0.02156577511712495	-0.0061702861615118365	-0.15838488476759938
29.296875	0.2822892509659497	3.000513398426868	1.0268495441933447	1.1064982456815484	2.1025225473501	-2.2426298057076477	1.1033578442669453E-5	9.768090393776818E-5	3.719700286509139E-5	29.296875	0.0819544980575892	-2.075341746094431	1.4045155776277247	0.4105947674126775	1.3847789125283494	0.24835575222501374	0.008946767345019823	-0.2630141690295792	-0.019420812953777244	29.296875	0.6386480388983473	-2.052192343137122	-1.1680434374407365	0.5633217349594152	-1.3612005779936045	0.4873075558384188	0.021565824735820704	-0.006170282345819358	-0.15838484931713362
39.0625	0.28228928746033144	3.000514451749481	1.0268485577087798	1.106425304024525	2.1025043220116393	-2.2426317388429395	1.1033136851337758E-5	9.767767018005913E-5	3.719770643165068E-5	39.0625	0.08195296036370518	-2.0753299083340924	1.4045159738724406	0.41054917350344466	1.3847515643610517	0.2483573964775435	0.008946719294544807	-0.26301466929141387	-0.0194209447747397	39.0625	0.638636247006166	-2.0521780389496143	-1.1680096341833932	0.5632185283989852	-1.3612006314520946	0.4872921014669923	0.02156601597132789	-0.006170249141701565	-0.15838470979117938
48.828125	0.282289351447992	3.0005171288188754	1.0268460861715816	1.1062627105639815	2.102463975465176	-2.2426353264628096	1.103189832548619E-5	9.76702258226515E-5	3.719955972294651E-5	48.828125	0.08194745019379611	-2.0753007776669654	1.4045181303777736	0.4104447919953344	1.3846925995646602	0.24836090150309723	0.008946567828506183	-0.2630156714615541	-0.019421161682695372	48.828125	0.6386041942127901	-2.0521475986132844	-1.1679295327959889	0.5630020178709655	-1.3612046758624148	0.48725787059126235	0.021566512666725126	-0.006170106496547933	-0.1583843321336779
58.59375	0.28228940122433127	3.0005228418406262	1.0268409199835387	1.1059531349176235	2.102386513757416	-2.24264125229794	1.102936651482759E-5	9.765659562912498E-5	3.7203272932011264E-5	58.59375	0.08193217532206522	-2.0752419260724713	1.4045250425144409	0.41024532493747057	1.3845853767438814	0.24836737903281886	0.008946238243582913	-0.2630174225929839	-0.01942147590167666	58.59375	0.6385344888504204	-2.0520892640707955	-1.1677679446470728	0.5626049956681436	-1.3612227639652885	0.4871920027459597	0.021567519606788665	-0.006169697999850746	-0.15838351841579323
68.359375	0.28228932023627884	3.00053354875599	1.026831455439185	1.1054300097646996	2.1022535164229788	-2.2426492445976898	1.1025299816320219E-5	9.76347471046447E-5	3.720931596618729E-5	68.359375	0.08189722756460485	-2.0751394029551626	1.4045419095023965	0.40990673233635966	1.3844098232277087	0.2483784584127975	0.008945658253137046	-0.26302024285123293	-0.01942191271360327	68.359375	0.6384039319930103	-2.051983562154711	-1.1674779751148858	0.5619313605654083	-1.3612734985691908	0.48707598284869835	0.021569260558484626	-0.0061688047865607375	-0.15838200353387885
78.125	0.2822889294484835	3.0005516923454665	1.026815725669723	1.1046211543038469	2.1020450330769993	-2.242657197694672	1.1020070430900683E-5	9.760243370494833E-5	3.72176240275584E-5	78.125	0.08182825058811459	-2.074980589156235	1.4045769180554197	0.4093744977474868	1.3841394668213618	0.24839649596993985	0.008944769828853352	-0.26302451935599824	-0.01942252264178978	78.125	0.6381822613971052	-2.0518031905216305	-1.167004648544939	0.5608497597547522	-1.3613852439373002	0.4868839274880751	0.021571988429177156	-0.0061671837316899895	-0.15837945743688353
87.890625	0.2822880609850186	3.000580084166499	1.0267914446798485	1.1034480208419069	2.1017410359134456	-2.2426612874558622	1.1015019893838508E-5	9.755725379625097E-5	3.722748062342573E-5	87.890625	0.08170673986866236	-2.0747582545135415	1.4046420893686842	0.40858278030260897	1.3837388697311763	0.24842461486244208	0.008943537576764853	-0.2630306746852801	-0.01942338420074804	87.890625	0.6378310256199163	-2.0515180609257904	-1.1662926761919967	0.5591995150324088	-1.361596763399742	0.48658174557570294	0.021576024758980204	-0.006164604393631412	-0.1583755037916195
