S1_T	S1_AX	S1_AY	S1_AZ	S1_GX	S1_GY	S1_GZ	S1_MX	S1_MY	S1_MZ	S2_T	S2_AX	S2_AY	S2_AZ	S2_GX	S2_GY	S2_GZ	S2_MX	S2_MY	S2_MZ	S3_T	S3_AX	S3_AY	S3_AZ	S3_GX	S3_GY	S3_GZ	S3_MX	S3_MY	S3_MZ
43515.625	0.14491258146226654	2.710766824261935	1.3112008510058635	24.069291048943906	-11.110303626958597	-2.144338431547545	8.114886792353251E-6	3.100878359820141E-5	7.750713941793378E-7	43515.625	0.037114521752594734	-2.5972468881873803	1.3983132750446137	-14.122539654725394	-0.6382104533413764	-2.8798531051816476	-0.03865486105869537	-0.2667881245089511	0.07445273233717033	43515.625	0.2581663465353232	-2.9510658273808428	-0.5675710776447801	-18.792380502090985	-2.071397903527263	21.485885214534644	-0.012612574642263601	-0.2545312765612754	-0.029217229820980604
43525.390625	0.1674643044035452	2.7629479544574465	1.3103292099849946	22.932117503691078	-11.042629638285213	-2.200082280051826	7.6765049170696E-6	3.139003160210053E-5	6.693794328796639E-7	43525.390625	0.02277898473549049	-2.589140107737025	1.3712409635082408	-13.104065966145807	-0.7654633874738334	-2.8057133287255707	-0.03821507026027571	-0.2708849114221415	0.07365765394871503	43525.390625	0.24268272855082482	-2.946871613515797	-0.5688272331502008	-17.74116726601874	-2.2267416731733696	21.127124818060643	-0.013342328799514523	-0.25987718612150684	-0.0317951200863294
43535.15625	0.19000199065857865	2.8128153372477582	1.3084606445226803	21.801913357431744	-10.968266749701018	-2.2541691628962717	7.222480334683208E-6	3.1752996100522375E-5	5.662593949451065E-7	43535.15625	0.008306013425192868	-2.5808143907540386	1.3467401706809872	-12.102823183108615	-0.8906678840813198	-2.7307927787153448	-0.037752460893492594	-0.2748114432328268	0.07286705342450318	43535.15625	0.22779502382945288	-2.943296870677734	-0.5693839594767084	-16.704618253052413	-2.3831951906903153	20.762570474939594	-0.01400916922828211	-0.265014658150445	-0.034362843299661064
43544.921875	0.21247357544943785	2.8603542216072566	1.3056134862476618	20.68061897276382	-10.887254877057885	-2.3065386591507457	6.752352258224989E-6	3.210028708159227E-5	4.673306194350217E-7	43544.921875	-0.0061341927134967306	-2.572381436607131	1.3248703046715933	-11.12033859893562	-1.0136311591618359	-2.6551683212862036	-0.037268393258312535	-0.27856786118320037	0.07208253461055714	43544.921875	0.21367289480974785	-2.9404013603639116	-0.5692923053762813	-15.684136364170277	-2.540346605659815	20.39250629226001	-0.014612971495951931	-0.26994392876931556	-0.03691722601477429
43554.6875	0.2348270906717071	2.9055548393048913	1.3018087146060024	19.570127695982645	-10.799649815320912	-2.3571343638956344	6.2663139267506605E-6	3.243475682974019E-5	3.7481848689645703E-7	43554.6875	-0.0203851324657459	-2.5639428636815547	1.3056519096237578	-10.158079456581175	-1.1341707716384435	-2.578916896920704	-0.0367642483198204	-0.28215452065123503	0.07130562916481661	43554.6875	0.2004603613122367	-2.9382190171276825	-0.5686087336512152	-14.681054179988474	-2.6977938769514735	20.017219578566966	-0.015153825326966155	-0.2746655262254752	-0.03945514662901685
43564.453125	0.25701101271111365	2.948412481565745	1.2970698317987548	18.472279788770727	-10.70552243141911	-2.4059035867566094	5.7649214922027484E-6	3.2758810318355486E-5	2.910841798379061E-7	43564.453125	-0.03430393871726918	-2.55559044709694	1.2890698319210163	-9.217445894849574	-1.2521152703634286	-2.502115411119732	-0.036241433564231894	-0.2855720164532403	0.07053778229572633	43564.453125	0.1882768546127725	-2.9367585311170954	-0.5673956258863715	-13.696633313342854	-2.855145460520643	19.637000604664408	-0.015632003311684545	-0.2791802556553305	-0.041973550024553594
43574.21875	0.2789745874290061	2.9889275555247625	1.2914227493090094	17.38885754306463	-10.60495798561365	-2.452797029067198	5.249006968430488E-6	3.307421420395089E-5	2.1835883370820717E-7	43574.21875	-0.047760890014173565	-2.5474060448429054	1.275077030597987	-8.29976473925368	-1.367304535662675	-2.4248406278346324	-0.035701378672494434	-0.2888211931526664	0.06978034746265648	43574.21875	0.17721851445440182	-2.936004879593482	-0.5657219080452409	-12.732063777632376	-3.0120212354850198	19.252141950875448	-0.016047907085751344	-0.2834891908791858	-0.04446947380084933
43583.984375	0.30066810995759613	3.0271055778198668	1.284895692343395	16.321580584784158	-10.498055621478855	-2.497768846142859	4.719747898670092E-6	3.338228768072316E-5	1.586704630946508E-7	43583.984375	-0.060638573401885484	-2.5394612951810696	1.2635988333450872	-7.406284824618779	-1.4795895391061906	-2.3471690105133347	-0.03514553121761604	-0.2919031337906442	0.06903459180311583	43583.984375	0.1673610169173762	-2.9359220416458314	-0.5636631130478792	-11.788462152233507	-3.1680525657641954	18.862937911330103	-0.016402035126535777	-0.2875936704312074	-0.04694006063930045
43593.75	0.3220431531650246	3.0629571296891185	1.2775191018222074	15.272100630973316	-10.384928060452983	-2.5407768376534707	4.178611307485717E-6	3.368400455751867E-5	1.1365526911134133E-7	43593.75	-0.07283110772102534	-2.531817285642965	1.254537501377303	-6.538173017606646	-1.5888318323796151	-2.2691765557489747	-0.03457535623151448	-0.2948191367001984	0.0683017123451103	43593.75	0.15876336830167917	-2.9364561325356267	-0.5612999266879763	-10.866869474349405	-3.322881700299225	18.469684437177065	-0.016694983601237313	-0.2914952940661387	-0.04938254809643175
43603.515625	0.34305275842380584	3.096497831612286	1.269325546259838	14.24199458456074	-10.265701238480451	-2.5817825269675097	3.6270850522860464E-6	3.397986841984191E-5	8.440610702416989E-8	43603.515625	-0.0842438138207822	-2.5245245019496627	1.2477768337134574	-5.696509794870225	-1.69490301966523	-2.190938682169592	-0.03399232192516093	-0.29757068388932933	0.0675828510390529	43603.515625	0.1514709215374955	-2.9375385729796077	-0.5587160082632938	-9.968251955913079	-3.4761617242412983	18.0726793673429	-0.01692745030374526	-0.295195912627098	-0.051794249614183566
