S1_T	S1_AX	S1_AY	S1_AZ	S1_GX	S1_GY	S1_GZ	S1_MX	S1_MY	S1_MZ	S2_T	S2_AX	S2_AY	S2_AZ	S2_GX	S2_GY	S2_GZ	S2_MX	S2_MY	S2_MZ	S3_T	S3_AX	S3_AY	S3_AZ	S3_GX	S3_GY	S3_GZ	S3_MX	S3_MY	S3_MZ
0.0	1.114685508359546	2.8938548560430135	0.663530971329022	-0.5405163503430103	-0.7641960797512043	-0.6449479630344574	-2.0457192183676638E-5	1.310948980484084E-4	-5.488765918628251E-5	0.0	0.0809864652773011	-2.7570189815254538	1.2332111742496994	0.07033125621913099	-0.38257917464923574	0.4210451127637113	-2.621464283504573E-4	-0.3254432815608599	0.09739595762726325	0.0	0.35006244844925405	-1.9172214503490759	-1.0200377485161587	-0.4726066651136581	-0.7131829662600842	-0.37528897550737095	-0.00332045657314249	-0.25326475525960523	-0.13808053580623778
9.765625	1.1146855119645356	2.8938548584859216	0.663530970783339	-0.5405160582207521	-0.7641959655656708	-0.6449479155293023	-2.0457237831781485E-5	1.3109494369651324E-4	-5.488770483299428E-5	9.765625	0.08098645570880837	-2.757019000662439	1.233211174823809	0.07033103062114687	-0.38257915958867916	0.4210451177070882	-2.6214451399279756E-4	-0.3254432720216287	0.09739595692569127	9.765625	0.35006232560276745	-1.9172216046973305	-1.0200378651404813	-0.4726064537463851	-0.7131828465249165	-0.3752889330699763	-0.00332045657314249	-0.25326476225504146	-0.13808053966790246
19.53125	1.114685552000807	2.8938548820056584	0.6635309642120433	-0.5405132065270938	-0.7641950099638627	-0.6449474490033017	-2.0457517136862572E-5	1.310953028857778E-4	-5.4888041187941384E-5	19.53125	0.08098635424506746	-2.7570191844414533	1.233211170839078	0.07032941962627016	-0.38257904799880565	0.42104516450905477	-2.621294505696335E-4	-0.32544320586397596	0.09739595280840622	19.53125	0.35006121301268295	-1.9172228498410007	-1.0200388549031802	-0.47260458267239724	-0.7131818403827908	-0.37528855531391914	-0.003320454050796029	-0.25326481221213726	-0.1380805719848483
29.296875	1.114685764672873	2.8938549939786626	0.6635309270430741	-0.5405004303570864	-0.7641911487936619	-0.6449452982929029	-2.045829573171178E-5	1.3109671006184E-4	-5.488926873190849E-5	29.296875	0.08098583471858462	-2.7570200493693333	1.233211115261469	0.07032366739779113	-0.3825785944135405	0.4210453676630872	-2.6206979930447046E-4	-0.32544297295546154	0.09739594222218259	29.296875	0.350056341737292	-1.9172276054691835	-1.0200428344056212	-0.47259685421454767	-0.7131778226969718	-0.3752870280505372	-0.0033204342033177283	-0.25326498782518203	-0.13808070621991372
39.0625	1.1146865034747764	2.89385535389675	0.6635307985845235	-0.5404637921494465	-0.7641807367288114	-0.6449388477454622	-2.0459688225654704E-5	1.3110042816957726E-4	-5.489231739465262E-5	39.0625	0.0809840971466427	-2.757022752546549	1.2332108550760648	0.07030939258618384	-0.38257723723728565	0.4210459305899325	-2.6190518162778225E-4	-0.3254423960789743	0.09739592464898593	39.0625	0.3500422487805111	-1.9172394186197477	-1.020053217001253	-0.47257608979772564	-0.7131672190234318	-0.3752830725232579	-0.003320357709114854	-0.2532654076174534	-0.1380810799575883
48.828125	1.1146884400405117	2.893856249838157	0.6635304886425167	-0.5403844245578214	-0.7641587823569825	-0.6449241834107304	-2.0461698515820163E-5	1.3110799025977096E-4	-5.4898249699789276E-5	48.828125	0.08097974226046478	-2.7570291818922104	1.2332100864652449	0.0702809868944166	-0.3825739299832446	0.4210471058679606	-2.6153822923520587E-4	-0.32544123688889126	0.09739589548607781	48.828125	0.3500111813497855	-1.9172618343344905	-1.0200739729523638	-0.4725330263379689	-0.7131453543226299	-0.3752751675394312	-0.0033201596615425742	-0.2532661995274922	-0.13808187490285562
58.59375	1.1146926177462013	2.8938581117654025	0.6635299072734264	-0.540240585359255	-0.7641191054700914	-0.6448964580904947	-2.0464541309552662E-5	1.3112081050430436E-4	-5.490802969219518E-5	58.59375	0.08097080600271507	-2.757041818136711	1.2332083429743343	0.07023228864957895	-0.3825670149313957	0.42104915609485466	-2.608252968397688E-4	-0.3254392055105656	0.09739583185604944	58.59375	0.3499543571754136	-1.917297982618897	-1.02011004529956	-0.47245629485370216	-0.7131064092963191	-0.3752614072842038	-0.003319753271408766	-0.2532674846265343	-0.13808327769532594
68.359375	1.1147004752271281	2.8938614859971303	0.6635289635201803	-0.54000920686642	-0.7640546036767182	-0.6448502292159694	-2.046879679206004E-5	1.3113995769680744E-4	-5.492236642174275E-5	68.359375	0.0809547985237152	-2.757063495699839	1.2332049819965092	0.07015721272851928	-0.3825541700577682	0.42105230264576593	-2.595763884534672E-4	-0.32543599171848603	0.09739568733149061	68.359375	0.34986320053425973	-1.917350580130161	-1.0201693558148697	-0.472331582664924	-0.7130432614789884	-0.3752392047384412	-0.0033190118749639396	-0.25326937938962574	-0.1380854634687001
78.125	1.1147138670870953	2.8938669687756455	0.66352748589321	-0.5396669724367055	-0.7639575581113442	-0.6447796802857602	-2.0475326342196874E-5	1.311661301911999E-4	-5.494168117814836E-5	78.125	0.08092867309768977	-2.7570971926204546	1.2331991857662796	0.07005001807843605	-0.3825324724384041	0.4210566325648228	-2.5756956003085814E-4	-0.32543132370083605	0.09739539663087567	78.125	0.34973025875454955	-1.9174208360739817	-1.0202643454620346	-0.47214112546332804	-0.7129476491487226	-0.3752052876176945	-0.003317741532421226	-0.2532720027720161	-0.1380886059244609
87.890625	1.1147350787356527	2.8938751246632988	0.6635250685431016	-0.5391889725353604	-0.7638192893614925	-0.6446785394951752	-2.048505917373241E-5	1.3119961378349994E-4	-5.496611511771405E-5	87.890625	0.08088893000287352	-2.7571459058529824	1.233190049072808	0.06990570890098892	-0.382498592113108	0.42106207049176303	-2.5456770335137923E-4	-0.32542500093444077	0.09739487639878727	87.890625	0.34955008778658075	-1.917506367859438	-1.0204116548848994	-0.471863714972316	-0.7128103911812304	-0.37515591441996404	-0.0033156948000434045	-0.2532754645475554	-0.13809287775117376
