S1_T	S1_AX	S1_AY	S1_AZ	S1_GX	S1_GY	S1_GZ	S1_MX	S1_MY	S1_MZ	S2_T	S2_AX	S2_AY	S2_AZ	S2_GX	S2_GY	S2_GZ	S2_MX	S2_MY	S2_MZ	S3_T	S3_AX	S3_AY	S3_AZ	S3_GX	S3_GY	S3_GZ	S3_MX	S3_MY	S3_MZ
0.0	-2.152345971267303	3.0790378397553266	1.6939233785651393	-0.8171026804782467	-1.7772057419140106	-1.2477503046904286	0.003966404640851718	0.00572441047014809	-4.179494706761594E-4	0.0	-2.7906863561361144	-3.1432158234981693	3.5450183635619843	0.15428290476827458	-0.5316551412027407	0.5881143490637308	-0.2924454864787627	-0.38272487350505924	0.07027444150988034	0.0	-0.542306099674313	-1.4554939000617066	2.027394604833643	0.8992963447356329	0.37971959800033883	0.03941905143762409	0.0	0.0	0.0
9.765625	-2.1523459671551177	3.079037836739724	1.6939233810324505	-0.8171021287532839	-1.7772055635362765	-1.2477502205894153	0.003966399483088092	0.005724405957104917	-4.1794818123525295E-4	9.765625	-2.790686394828437	-3.14321578505983	3.5450183639489077	0.15428272492206743	-0.5316550943965417	0.5881143206611664	-0.2924454808661869	-0.38272486494159674	0.07027444452550827	9.765625	-0.542306149062592	-1.4554939762154988	2.0273948342460653	0.8992963488741539	0.3797196554375534	0.03941900651765703	0.0	0.0	0.0
19.53125	-2.152345920838143	3.079037805003661	1.6939234073970777	-0.8170975330922754	-1.7772040383208538	-1.2477495573812907	0.003966365990341932	0.005724373669119931	-4.179419033901859E-4	19.53125	-2.7906867636986523	-3.143215369768002	3.5450184837377927	0.154281352946563	-0.5316547620903879	0.5881141043671005	-0.29244543670275486	-0.38272479684502847	0.07027446599272812	19.53125	-0.5423066955298181	-1.4554946368313966	2.027396841123338	0.8992966023289387	0.3797201656134135	0.03941864851936112	0.0	0.0	0.0
29.296875	-2.1523456693665564	3.0790376399676926	1.69392354787819	-0.8170793557521361	-1.777197749997543	-1.2477469901134932	0.003966262797926722	0.005724259912743616	-4.1793259280903616E-4	29.296875	-2.7906885077901697	-3.1432131755085413	3.5450195375765654	0.1542761497608297	-0.5316535874036106	0.5881132770557296	-0.29244526368610185	-0.3827245365243977	0.0702745381419632	29.296875	-0.5423097059212841	-1.4554973795394006	2.0274055520645784	0.8992980265422954	0.3797223409883086	0.03941718768678684	0.0	0.0	0.0
39.0625	-2.1523447723628224	3.0790370667322273	1.6939240526013202	-0.817031611468685	-1.777180267666081	-1.2477401944255146	0.0039660516393735966	0.0057239886287855	-4.179419777313822E-4	39.0625	-2.7906941128132545	-3.143205488082909	3.545024107899628	0.15426269511370813	-0.5316506574177048	0.5881110800172735	-0.29244480302538556	-0.38272387788540096	0.07027470162794307	39.0625	-0.5423206406183034	-1.4555048310543202	2.0274313675724773	0.8993019246538991	0.37972846698208634	0.03941305397217449	0.0	0.0	0.0
48.828125	-2.152342359635871	3.0790355466696524	1.6939254427764663	-0.8169329742476302	-1.7771417690840674	-1.2477258647388	0.0039657063287199526	0.0057234841399618	-4.180108810185375E-4	48.828125	-2.7907082301210884	-3.143185034985136	3.545037398058703	0.15423532516210117	-0.531644526433845	0.5881064065124884	-0.2924438421329815	-0.382722592188946	0.07027500640318046	48.828125	-0.5423503568650806	-1.455520159592769	2.0274919022712496	0.8993092646901779	0.379741784230904	0.039403984279725274	0.0	0.0	0.0
58.59375	-2.1523370507690855	3.0790322118450195	1.6939286002618068	-0.8167556749440613	-1.7770683846070094	-1.247699876276761	0.003965194761232913	0.005722686606633968	-4.1818363288498447E-4	58.59375	-2.7907384100599857	-3.1431402364864747	3.545067319897761	0.15418783136019867	-0.5316328064119111	0.5880978232140622	-0.2924421343161074	-0.3827204663916228	0.07027552747225835	58.59375	-0.5424160680136014	-1.4555461562562937	2.027614064238258	0.8993211568816473	0.37976649428807335	0.0393876207124959	0.0	0.0	0.0
68.359375	-2.152326961029955	3.0790258245669877	1.69393480507044	-0.8164636199405129	-1.7769416492814594	-1.2476577016344552	0.003964461898180444	0.00572153904078223	-4.184982288478978E-4	68.359375	-2.790795804918294	-3.143055146079375	3.545124039853571	0.1541141172093361	-0.5316117913461206	0.5880836296981908	-0.2924394142897493	-0.3827173124487386	0.07027636717529986	68.359375	-0.5425418106199822	-1.4555841561780243	2.027836380746418	0.8993397221572347	0.3798081052933721	0.039362087796585975	0.0	0.0	0.0
78.125	-2.1523097557865785	3.0790147496058324	1.693945714955466	-0.8160124763183252	-1.7767385576005037	-1.247594652736291	0.00396343309836038	0.005719955284413711	-4.189854737029042E-4	78.125	-2.7908958110799698	-3.1429102116323797	3.5452190917611093	0.15400867319141429	-0.5315763778165987	0.5880619415678026	-0.2924354085064141	-0.38271295250150694	0.07027763809280045	78.125	-0.5427591127343501	-1.4556327704306329	2.02821005302696	0.8993677333998648	0.3798735601435687	0.03932604281080094	0.0	0.0	0.0
87.890625	-2.15228272741364	3.0789969407921585	1.6939632932116373	-0.8153511275833233	-1.7764319732760943	-1.2475057046131863	0.00396202753499568	0.0057178044398005275	-4.196663433046669E-4	87.890625	-2.791058555505839	-3.1426837599469373	3.5453638128103164	0.15386649461242455	-0.5315202405086944	0.5880307562849284	-0.2924298254284445	-0.3827071830325422	0.07027944869073044	87.890625	-0.5431075343632907	-1.4556869987415486	2.028797518353489	0.8994076059114559	0.3799707637167358	0.039278558448890374	0.0	0.0	0.0
97.65625	-2.152242895462752	3.078969944539918	1.6939897131867765	-0.8144241095049183	-1.7759910203053022	-1.2473854194283645	0.003960151340020821	0.005714918890236981	-4.2054393901437033E-4	97.65625	-2.791308964807551	-3.1423534425160695	3.545567380788313	0.1536824483072873	-0.5314359559718594	0.5879879675313039	-0.2924223360136881	-0.38269975798032096	0.07028189977597257	97.65625	-0.5436342464870241	-1.4557382895332434	2.0296690428754216	0.899460299785991	0.38010798036573473	0.039219151677495435	0.0	0.0	0.0
107.421875	-2.152187109648544	3.078930916321748	1.6940272860255152	-0.8131754440483161	-1.77538164115017	-1.2472282193209174	0.0039576685172415145	0.00571110877199754	-4.216010852281549E-4	107.421875	-2.7916764043970743	-3.141896919284638	3.545835455108878	0.153450414260825	-0.5313150118536466	0.587931367907517	-0.29241257455187747	-0.3826904178855266	0.07028508141425899	107.421875	-0.5443921986640111	-1.4557754889596413	2.030898796257483	0.8995241953176355	0.3802936384936505	0.03914780479372097	0.0	0.0	0.0
117.1875	-2.1521121223591164	3.078876645525519	1.694078420473871	-0.8115514212678308	-1.7745674228702877	-1.24702863772281	0.003954393222773929	0.005706181351784124	-4.228145056079724E-4	117.1875	-2.792194095680751	-3.1412920972886336	3.5461702586263493	0.15316244145952373	-0.531148037958015	0.5878586995033624	-0.29240015314378465	-0.38267892206879445	0.07028906651131185	117.1875	-0.5454371658899895	-1.455786170734079	2.0325612381058336	0.8995945909536889	0.3805362649195472	0.03906488822281135	0.0	0.0	0.0
126.953125	-2.1520146352559753	3.0788035765769366	1.6941455926212243	-0.8095005189566199	-1.773510244259536	-1.2467812556667057	0.003950115043750427	0.005699963909445649	-4.2416859814681663E-4	126.953125	-2.792898244658168	-3.1405177405435967	3.546571984328663	0.15280835807345838	-0.5309253652806959	0.5877677110151333	-0.29238467330495205	-0.3826650689348226	0.07029390906272043	126.953125	-0.5468243487766589	-1.4557574006736573	2.0347280502936007	0.8996637069342549	0.3808440132328175	0.03897095853970709	0.0	0.0	0.0
136.71875	-2.151891349057763	3.0787078186978722	1.6942313317753999	-0.8069733248419255	-1.7721710487013231	-1.2464805579252873	0.003944625943151878	0.005692314679382666	-4.2565327369366556E-4	136.71875	-2.7938268368072867	-3.1395545594206475	3.547040581301716	0.1523762703238012	-0.5306376072464052	0.5876561418818635	-0.2923657426788721	-0.3826487292423509	0.07029965707183596	136.71875	-0.5486050869525457	-1.4556756121030126	2.0374657789351187	0.8997202635373623	0.3812238921562124	0.03886640809610718	0.0	0.0	0.0
146.484375	-2.1517390272522623	3.078585162686445	1.6943382340990527	-0.8039241403605134	-1.770511206947282	-1.2461210995823082	0.003937729755644097	0.0056831219358669935	-4.27263953309567E-4	146.484375	-2.795018337552169	-3.1383861115339564	3.5475768291517173	0.15185375485356062	-0.5302760714668342	0.5875216419276441	-0.29234299539701475	-0.38262984764146485	0.07030637295176723	146.484375	-0.550824001670477	-1.455526440942425	2.0408339665942754	0.8997487317169648	0.3816811940967772	0.03875106274730955	0.0	0.0	0.0
156.25	-2.1515545712138127	3.0784311272691176	1.694468989669622	-0.8003121207996857	-1.7684937591777958	-1.2456979189934685	0.003929232436388258	0.005672308153851205	-4.290137725903966E-4	156.25	-2.796510427677929	-3.1369990514214265	3.5481823202664913	0.1512290171325123	-0.5298331203672462	0.5873616952480523	-0.2923160986317128	-0.38260838066913677	0.07031413544469388	156.25	-0.5535166988993172	-1.4552948740275369	2.044883091025531	0.899729632430088	0.38221939396107263	0.03862402518229036	0.0	0.0	0.0
166.015625	-2.1513351057433936	3.0782410268092772	1.6946264126281085	-0.7961005852000007	-1.7660839383203282	-1.2452067450044269	0.003918934206924234	0.0056598372880591165	-4.309415594178582E-4	166.015625	-2.79833869758365	-3.1353830989929268	3.548858899332985	0.15049143105293683	-0.5293025254560565	0.5871735889135519	-0.29228474487685324	-0.382584239457716	0.07032302455920289	166.015625	-0.5567083609456199	-1.454965344225185	2.0496519948518044	0.8996418235824359	0.3828404683123368	0.03848395090615569	0.0	0.0	0.0
175.78125	-2.1510780555688642	3.0780100329315605	1.6948134653374636	-0.7912555303079121	-1.7632492682753478	-1.2446437959285677	0.003906647284466039	0.005645711177206177	-4.331018502711816E-4	175.78125	-2.800535256811848	-3.1335313519843537	3.549608274156289	0.14963160955066998	-0.5286796396753984	0.5869544388356364	-0.2922486450985207	-0.3825572784348951	0.07033311812149808	175.78125	-0.5604136083726703	-1.4545220609940215	2.055165308473649	0.8994655914440244	0.3835453019694187	0.0383294640411817	0.0	0.0	0.0
185.546875	-2.1507811868474125	3.0777332153982377	1.6950332527654846	-0.7857445983108019	-1.7599595799393324	-1.2440054643783678	0.0038922268760078096	0.005629961586792831	-4.355385855367015E-4	185.546875	-2.8031274472003513	-3.1314408929023596	3.5504319576751695	0.14864170027896031	-0.5279613277356876	0.586701292297711	-0.2922075269083347	-0.3825273073342809	0.07034449552269215	185.546875	-0.5646369131498072	-1.4539500442822508	2.061431661276194	0.8991839906367559	0.38433377245354605	0.03815928777240789	0.0	0.0	0.0
195.3125	-2.1504426202036826	3.077405555271568	1.6952889761711776	-0.7795367672874475	-1.756187082305401	-1.2432882023241136	0.003875585823322105	0.0056126455730772405	-4.382608225347769E-4	195.3125	-2.806136801663338	-3.1291131317115037	3.5513310853555793	0.1475160023930559	-0.5271457937744927	0.5864112667445762	-0.2921611364506341	-0.38249412998909005	0.07035722889798009	195.3125	-0.5693721747764756	-1.4532364185623972	2.0684433643199527	0.8987813581989763	0.38520455020201333	0.03797199656197781	0.0	0.0	0.0
205.078125	-2.1500608372963694	3.077021936139474	1.695583869766809	-0.7726040344434555	-1.7519065395428313	-1.2424887550036006	0.0038566735025315217	0.005593825735910079	-4.412378284825738E-4	205.078125	-2.8095777970534037	-3.1265536009365156	3.5523058087118167	0.14625115391352303	-0.5262323960672085	0.5860816018895701	-0.29210924984137254	-0.38245759988465877	0.07037137692691894	205.078125	-0.5746016723374762	-1.4523712333640444	2.0761776365319067	0.8982413891220581	0.3861551026478366	0.03776575233720556	0.0	0.0	0.0
214.84375	-2.1496346953901755	3.0765771596568388	1.6959211578668194	-0.764925572402817	-1.7470952948136593	-1.2416046191782584	0.0038354383636730535	0.005573533506850193	-4.4440541639873416E-4	214.84375	-2.8134562319644765	-3.1237712765396046	3.5533546796932427	0.144845575755842	-0.5252214038318852	0.5857096233802952	-0.292051684465513	-0.3824176314349668	0.07038699380147569	214.84375	-0.5802956633517555	-1.4513478998840983	2.084598212116003	0.8975479093607299	0.38718216068979106	0.03753843283587767	0.0	0.0	0.0
224.609375	-2.149163454166874	3.076066031191808	1.6963040375851899	-0.7564898301862931	-1.7417328039522533	-1.2406341584798777	0.003811821552271852	0.005551752031564021	-4.4767049528718556E-4	224.609375	-2.817768243747716	-3.120777780124788	3.5544742419210453	0.1432989488627662	-0.5241136920239394	0.5852927118604407	-0.29198829040525537	-0.3823741480630766	0.07040413936206406	224.609375	-0.5864126734345882	-1.4501639108737974	2.0936559227710774	0.8966870758503872	0.388282253874116	0.03728804074122463	0.0	0.0	0.0
234.375	-2.1486467913687504	3.0754835038761925	1.6967356614327935	-0.7472915616047295	-1.735799916160362	-1.2395760328753125	0.003785782997539722	0.005528431213506987	-4.5092047492725844E-4	234.375	-2.82250050778918	-3.117587056327842	3.5556584210740874	0.14161261010572207	-0.5229105259915044	0.584828276917223	-0.29191892941495323	-0.38232702237356453	0.07042288414408299	234.375	-0.5929001106238128	-1.4488217880954146	2.1032885030212696	0.8956485790543999	0.38945179026595833	0.037013086913661855	0.0	0.0	0.0
244.140625	-2.1480847801171565	3.0748248330053793	1.697219115629718	-0.7373286654159913	-1.7292784019534528	-1.2384285531881853	0.003757322232641273	0.0055035082856645995	-4.540413727453316E-4	244.140625	-2.8276307436965706	-3.1142156041308167	3.5568977216594653	0.13979049793360956	-0.5216134895666984	0.5843137723538898	-0.2918434676947584	-0.38227606482995946	0.0704433069021654	244.140625	-0.5996952865756979	-1.4473291941248054	2.1134213869823095	0.8944264050988765	0.3906867218258777	0.036712767864098106	0.0	0.0	0.0
253.90625	-2.147477838249901	3.0740857031242363	1.6977574108326658	-0.7266030514975714	-1.722150766831808	-1.2371896881869027	0.0037264815239610597	0.005476915018785491	-4.5693567240502153E-4	253.90625	-2.8331280730403243	-3.1106825486656686	3.558178760568682	0.13783940522977228	-0.5202244273582185	0.5837468053993878	-0.2917617913446427	-0.3822210743437099	0.07046547650792603	253.90625	-0.606726456552966	-1.4456974840635821	2.1239704492674853	0.8930183748669656	0.3919823065671828	0.03638682537471749	0.0	0.0	0.0
263.671875	-2.1468266784048025	3.0732623157703816	1.6983534863539684	-0.7151227409730497	-1.7144002658714088	-1.235857369992241	0.003693336672699132	0.005448573156120811	-4.595346608786579E-4	263.671875	-2.8389537880178715	-3.107009080061734	3.55948456136393	0.13576814881377441	-0.5187453391127458	0.5831252469719108	-0.2916738261442612	-0.3821619142118909	0.07048943084571507	263.671875	-0.6139137090883147	-1.4439394010213857	2.1348456443682604	0.8914242312004717	0.393333429506669	0.0360353800881204	0.0	0.0	0.0
273.4375	-2.1461322708053125	3.0723514401681187	1.6990102156171076	-0.7029014175085994	-1.7060111021219886	-1.2344295651425539	0.003657981581669175	0.005418391813440209	-4.617980808793364E-4	273.4375	-2.8450626015410245	-3.1032176240276845	3.5607960728345973	0.1335863938575989	-0.5171782253308838	0.5824472508909176	-0.291579547627771	-0.38209855257246234	0.07051517662360796	273.4375	-0.6211700187891105	-1.4420675609233944	2.145954118356815	0.8896450850219306	0.394735296347541	0.035658938047981835	0.0	0.0	0.0
283.203125	-2.145395816241132	3.0713504361897486	1.69973039788605	-0.6899555558162394	-1.6969685579099527	-1.2329042643911394	0.003620518431358034	0.005386274364047596	-4.6369814145118455E-4	283.203125	-2.851403779088048	-3.0993311903629466	3.562094739096764	0.13130348850313298	-0.515524924330846	0.5817112147163178	-0.29147898535970884	-0.3820310542656124	0.070542703012419	283.203125	-0.6284023695951849	-1.4400946929114842	2.157202464716702	0.8876842131421472	0.3961838713553355	0.03525816430969966	0.0	0.0	0.0
292.96875	-2.1446187311448095	3.0702572639445904	1.700516724318049	-0.6763019264948573	-1.6872590500053861	-1.2312794304364032	0.0035810509153232457	0.0053521239180925155	-4.652008956730647E-4	292.96875	-2.857922133339701	-3.0953729435161517	3.5633644910646027	0.1289273439235068	-0.5137869887855059	0.5809157552296302	-0.2913722185673771	-0.3819595486720842	0.07057199147568544	292.96875	-0.6355134385182925	-1.4380349829896149	2.168498246662292	0.8855468244467717	0.3976758044028482	0.03483342864606383	0.0	0.0	0.0
302.734375	-2.1438026491179545	3.0690704795835577	1.7013717266400565	-0.661957593264634	-1.6768703987677185	-1.229552897255576	0.003539664092856346	0.005315842368675467	-4.662519065329858E-4	302.734375	-2.8645594583234715	-3.091366026236808	3.564591906552551	0.12646417518147218	-0.5119655037878692	0.5800597160139256	-0.2912593571970738	-0.38188417957483745	0.07060302746139585	302.734375	-0.6424049112351229	-1.4359050782765514	2.179750924140112	0.8832385129282476	0.3992080243697613	0.034384633757087675	0.0	0.0	0.0
312.5	-2.1429494317311346	3.0677892013119226	1.7022977257425165	-0.6469415620906114	-1.6657923038112614	-1.2277225322526923	0.0034963958948958243	0.005277330897143471	-4.6676514859329246E-4	312.5	-2.8712565281820726	-3.0873336157052504	3.5657652875982726	0.12391929260749758	-0.5100608934995371	0.5791421785992943	-0.2911405152397203	-0.3818050524945192	0.07063580760118907	312.5	-0.6489818929923059	-1.4337241055058565	2.1908727901300504	0.8807643651413823	0.40077754971452406	0.03391145105143832	0.0	0.0	0.0
322.265625	-2.1420611773412994	3.066413055582694	1.7032967781941049	-0.6312761929118187	-1.6540167107063102	-1.225786513618438	0.003451225405434165	0.0052364917547463915	-4.6661935829942186E-4	322.265625	-2.8779550605190956	-3.0832989010529857	3.56687395774392	0.12129800715228128	-0.508073061851336	0.5781624486367495	-0.29101579222014723	-0.38172222162840563	0.07067032406192206	322.265625	-0.6551564610679468	-1.4315131230865363	2.201780197090694	0.8781295373659875	0.40238189356890725	0.03341368964019701	0.0	0.0	0.0
332.03125	-2.1411402278024037	3.0649421468221236	1.7043706142217379	-0.6149877595502568	-1.6415377031230598	-1.2237431930336644	0.0034040830562114717	0.005193229860220628	-4.656654694325682E-4	332.03125	-2.884598853421929	-3.079284845544523	3.567908246812629	0.11860636657014079	-0.5060019398699862	0.5771200019456209	-0.2908852774302332	-0.3816357209134656	0.07070654481975946	332.03125	-0.6608495086426138	-1.4292940278782194	2.212394415201914	0.8753391016342166	0.4040194274034429	0.032891504587072275	0.0	0.0	0.0
341.796875	-2.140189171340637	3.063377071666245	1.705520588169624	-0.5981060203901603	-1.6283510335573776	-1.221590671272748	0.0033548606299027162	0.0051474645385755965	-4.6374694310536563E-4	341.796875	-2.8911340105194174	-3.0753140765996756	3.5688599312094933	0.11585173541729155	-0.5038480522319656	0.576014433042516	-0.290749074075072	-0.3815455878695933	0.07074441917117598	341.796875	-0.6659918896720379	-1.4270877932903079	2.222641820589244	0.8723965662157642	0.40568907003053745	0.03234543076937623	0.0	0.0	0.0
351.5625	-2.1392108248846555	3.0617189575204273	1.706747680909361	-0.5806633166073782	-1.6144540070861542	-1.2193266780517895	0.003303412002407795	0.005099148121517734	-4.607273786359472E-4	351.5625	-2.897508957543124	-3.0714091126287864	3.5697225621989865	0.11304255709120056	-0.5016127593380696	0.5748454662569208	-0.29060732244362225	-0.3814518602263937	0.07078389628954145	351.5625	-0.6705258321944284	-1.424913375907508	2.232454029536326	0.86930281057583	0.40738971202537416	0.031776281980812414	0.0	0.0	0.0
361.328125	-2.138208194109904	3.0599695043479826	1.7080525640975175	-0.5626940940763989	-1.5998460379329615	-1.2169488109629878	0.0032495644677355893	0.005048266552901322	-4.5650816673758506E-4	361.328125	-2.903674651210355	-3.0675925703138853	3.570491461975878	0.11018749185356277	-0.49929817445104885	0.5736129931582641	-0.29046020448875975	-0.38135456441009646	0.07082493396514486	361.328125	-0.6744062026282899	-1.4227886524398974	2.2417684355168457	0.866056077613074	0.40911992529386604	0.03118500188182941	0.0	0.0	0.0
371.09375	-2.137184441741175	3.0581310183742847	1.7094356797173833	-0.544235011766375	-1.5845294379158226	-1.2144548372292665	0.003193148288160975	0.004994819041717863	-4.51022431372001E-4	371.09375	-2.9095850681927424	-3.063887002165121	3.571163762628372	0.10729511932852992	-0.49690696110128774	0.5723170894907686	-0.2903079271441865	-0.38125369841446405	0.07086749941934219	371.09375	-0.6776010436196529	-1.4207327437189061	2.2505291485715557	0.8626533130020229	0.4108779322826635	0.03057277584534975	0.0	0.0	0.0
